trial,maze,time_s,x,y,z,angle,event
1,Hard039,2.547,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.564,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.581,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.598,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.614,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.632,3.2500,0.0000,3.2500,54.95,
1,Hard039,2.651,3.2500,0.0000,3.2500,54.90,
1,Hard039,2.670,3.2500,0.0000,3.2500,54.58,
1,Hard039,2.684,3.2500,0.0000,3.2500,54.38,
1,Hard039,2.701,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.714,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.732,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.748,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.764,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.781,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.799,3.2500,0.0000,3.2500,54.32,
1,Hard039,2.815,3.2500,0.0000,3.2500,54.27,
1,Hard039,2.833,3.2500,0.0000,3.2500,54.11,
1,Hard039,2.849,3.2500,0.0000,3.2500,53.70,
1,Hard039,2.868,3.2500,0.0000,3.2500,52.97,
1,Hard039,2.885,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.898,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.917,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.932,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.947,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.966,3.2500,0.0000,3.2500,52.66,
1,Hard039,2.983,3.2500,0.0000,3.2500,52.50,
1,Hard039,3.002,3.2500,0.0000,3.2500,52.45,
1,Hard039,3.016,3.2500,0.0000,3.2500,52.29,
1,Hard039,3.033,3.2500,0.0000,3.2500,52.08,
1,Hard039,3.050,3.2500,0.0000,3.2500,52.03,
1,Hard039,3.064,3.2500,0.0000,3.2500,52.03,
1,Hard039,3.081,3.2500,0.0000,3.2500,52.03,
1,Hard039,3.097,3.2500,0.0000,3.2500,52.03,
1,Hard039,3.117,3.2500,0.0000,3.2500,52.03,
1,Hard039,3.134,3.2500,0.0000,3.2500,51.72,
1,Hard039,3.150,3.2500,0.0000,3.2500,51.51,
1,Hard039,3.165,3.2500,0.0000,3.2500,51.46,
1,Hard039,3.183,3.2500,0.0000,3.2500,51.46,
1,Hard039,3.200,3.2500,0.0000,3.2500,51.30,
1,Hard039,3.216,3.2500,0.0000,3.2500,50.99,
1,Hard039,3.231,3.2500,0.0000,3.2500,50.73,
1,Hard039,3.249,3.2500,0.0000,3.2500,50.57,
1,Hard039,3.266,3.2500,0.0000,3.2500,50.52,
1,Hard039,3.282,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.297,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.314,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.331,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.347,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.364,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.381,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.399,3.2500,0.0000,3.2500,50.42,
1,Hard039,3.415,3.2500,0.0000,3.2500,50.36,
1,Hard039,3.432,3.2500,0.0000,3.2500,50.21,
1,Hard039,3.453,3.2500,0.0000,3.2500,49.53,
1,Hard039,3.470,3.2500,0.0000,3.2500,48.33,
1,Hard039,3.485,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.499,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.514,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.530,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.547,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.564,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.581,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.597,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.614,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.631,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.647,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.668,3.2500,0.0000,3.2500,48.13,
1,Hard039,3.683,3.2500,0.0000,3.2500,48.07,
1,Hard039,3.699,3.2500,0.0000,3.2500,48.07,
1,Hard039,3.715,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.730,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.747,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.764,3.2500,0.0000,3.2500,48.02,
1,Hard039,3.780,3.2500,0.0000,3.2500,48.02,
